gender,race,age,gpa,years_experience,education_level,skills_score,resume_quality,education_encoded,biased_hiring_score,hired_biased,true_hiring_score,hired_true,age_group,original_prediction,mitigated_prediction
Male,Black,28,3.6840880764377126,10,Bachelor,66,22,0,98.84088076437712,0,100.84088076437712,0,Young,0,0
Other,Asian,27,4.0,6,PhD,47,59,3,108.0,0,135.0,1,Young,0,0
Male,Hispanic,43,3.3186046006378294,9,Bachelor,19,70,0,115.68604600637829,0,95.68604600637829,0,Middle,0,0
Female,White,34,2.9873192648672378,1,Bachelor,61,44,0,96.37319264867239,0,84.37319264867239,0,Middle,0,0
Male,Hispanic,33,4.0,15,Bachelor,44,46,0,135.0,1,115.0,0,Middle,1,1
Male,Asian,25,3.724046364424088,4,High School,62,77,1,132.7404636442409,1,124.74046364424089,1,Young,1,1
Female,White,29,3.284191513891544,15,Master,7,36,2,81.34191513891544,0,104.34191513891544,0,Young,0,0
Female,Black,58,3.318243473073291,15,High School,25,7,1,42.18243473073291,0,89.18243473073291,0,Senior,0,0
Male,White,52,3.213455862070681,14,PhD,37,4,3,92.6345586207068,0,110.6345586207068,0,Senior,0,0
Male,Other,58,3.281105752371242,8,High School,91,22,1,105.31105752371242,0,115.31105752371242,0,Senior,0,0
Female,Asian,47,3.149067324178692,0,Bachelor,98,9,0,92.99067324178692,0,84.99067324178692,0,Senior,0,0
Female,White,29,2.7125847588260172,8,PhD,40,26,3,73.12584758826017,0,106.12584758826017,0,Young,0,0
Other,White,54,3.2044367294262064,10,High School,1,98,1,98.54436729426206,0,111.54436729426206,0,Senior,0,0
Female,Black,50,4.0,4,Bachelor,6,0,0,39.0,0,51.0,0,Senior,0,0
Other,White,26,2.7919789995056745,5,Master,24,70,2,91.91978999505675,0,104.91978999505675,0,Young,0,0
Female,White,49,3.064364340271522,7,High School,50,7,1,85.14364340271521,0,83.14364340271521,0,Senior,0,0
Male,White,38,2.7540403669226636,14,Master,49,10,2,122.04040366922663,1,105.04040366922663,0,Middle,1,1
Male,White,44,3.778666147836775,15,High School,95,97,1,200.78666147836776,1,173.78666147836776,1,Middle,1,1
Female,White,30,3.614852064686856,17,Bachelor,63,27,0,127.14852064686856,1,115.14852064686856,0,Young,1,1
Female,White,23,2.560843589823091,11,Bachelor,11,33,0,66.60843589823091,0,69.60843589823091,0,Young,0,0
Male,White,53,2.190768785763992,3,PhD,52,42,3,86.90768785763993,0,104.90768785763993,0,Senior,0,0
Male,Asian,52,3.6328505894173064,15,Bachelor,74,83,0,152.82850589417308,1,144.82850589417308,1,Senior,1,1
Other,Black,28,2.5303664390059586,10,High School,9,27,1,46.30366439005959,0,73.3036643900596,0,Young,0,0
Male,White,51,3.6141331783945,6,Bachelor,60,48,0,114.14133178394499,0,102.14133178394499,0,Senior,0,0
Male,White,24,2.8809634823666075,14,Bachelor,54,60,0,135.80963482366607,1,113.80963482366607,0,Young,1,1
Male,Black,30,3.5474998344438826,16,Bachelor,98,36,0,147.47499834443883,1,134.47499834443883,1,Young,1,1
Male,White,31,3.4220582130842074,14,High School,67,2,1,133.72058213084208,1,106.72058213084208,0,Middle,1,1
Male,White,47,2.9317729424885326,9,Master,41,8,2,108.81772942488533,0,91.81772942488533,0,Senior,0,0
Male,White,22,2.760503993401945,3,Bachelor,65,85,0,130.60503993401946,1,108.60503993401946,0,Young,1,1
Male,Hispanic,51,3.4878983564454664,16,Bachelor,43,88,0,127.37898356445467,1,132.37898356445467,1,Senior,1,1
Female,Asian,59,2.853707140044751,3,Bachelor,27,1,0,31.53707140044751,0,48.53707140044751,0,Senior,0,0
Male,Asian,36,3.7544901192635516,10,Bachelor,77,22,0,140.0449011926355,1,107.0449011926355,0,Middle,1,1
Female,Asian,46,2.7838250427059563,3,Master,57,50,2,95.33825042705956,0,107.33825042705956,0,Senior,0,0
Female,Asian,27,3.3751751604027485,11,Bachelor,92,16,0,102.75175160402748,0,109.75175160402748,0,Young,0,0
Male,White,39,3.0048977470198723,9,High School,1,24,1,97.54897747019872,0,70.54897747019872,0,Middle,0,0
Female,Black,22,3.202857055276395,13,Bachelor,54,75,0,95.52857055276395,0,122.52857055276395,1,Young,0,1
Male,White,24,2.849736504694484,17,Master,33,26,2,113.99736504694484,0,111.99736504694484,0,Young,0,0
Female,Black,38,3.1106967822950544,5,PhD,96,19,3,86.60696782295054,0,128.60696782295054,1,Middle,0,0
Male,Asian,29,2.0,4,High School,19,72,1,91.5,0,83.5,0,Young,0,0
Female,Black,38,2.7935387588202523,1,Bachelor,46,86,0,83.93538758820253,0,95.93538758820253,0,Middle,0,0
Female,White,46,2.9061941582949196,12,High School,93,35,1,129.0619415829492,1,127.0619415829492,1,Senior,1,1
Male,White,33,3.164061735207168,13,Bachelor,25,27,0,120.64061735207167,1,83.64061735207167,0,Middle,1,0
Male,Black,50,3.84659588435108,2,Bachelor,83,28,0,110.9659588435108,0,97.9659588435108,0,Senior,0,0
Female,Asian,46,2.8511347420018085,10,PhD,0,41,3,77.01134742001808,0,99.01134742001808,0,Senior,0,0
Female,Hispanic,57,3.9069925784989015,3,High School,64,57,1,75.56992578498901,0,115.56992578498901,1,Senior,0,0
Male,White,46,2.7692906809512223,12,Master,88,31,2,148.19290680951224,1,131.19290680951224,1,Senior,1,1
Female,Asian,50,2.6459390179454148,7,Bachelor,96,11,0,101.95939017945415,0,93.95939017945415,0,Senior,0,0
Male,Black,32,2.2578918657390137,7,Master,86,29,2,107.07891865739013,0,114.07891865739013,0,Middle,0,0
Female,Hispanic,25,3.503392323477169,12,Bachelor,74,59,0,105.53392323477169,0,125.53392323477169,1,Young,0,1
Male,Black,35,3.243011212520448,9,High School,14,10,1,75.43011212520449,0,72.43011212520449,0,Middle,0,0
Female,Black,59,3.4737681096409974,12,PhD,13,83,3,69.73768109640997,0,136.73768109640997,1,Senior,0,0
Male,Black,38,3.2658103444944664,12,High School,54,10,1,101.65810344494466,0,98.65810344494466,0,Middle,0,0
Male,Asian,23,3.1954014179745376,16,Bachelor,0,79,0,121.45401417974537,1,103.45401417974537,0,Young,1,1
Male,Other,29,3.342211870225986,5,Master,32,98,2,118.42211870225987,1,128.42211870225987,1,Young,1,1
Male,White,57,4.0,1,High School,69,49,1,113.0,0,111.0,0,Senior,0,0
Male,White,31,2.963030901988411,16,Bachelor,55,0,0,126.13030901988411,1,89.13030901988411,0,Middle,1,0
Male,Hispanic,28,4.0,11,Master,22,88,2,122.0,1,137.0,1,Young,1,1
Female,Black,57,3.6261815674001787,5,PhD,53,26,3,48.76181567400178,0,115.76181567400178,1,Senior,0,0
Male,Black,37,3.3825989542057124,4,Master,89,31,2,114.82598954205713,0,121.82598954205713,1,Middle,0,1
Male,White,35,3.4772642850109046,4,Bachelor,2,5,0,83.27264285010904,0,46.272642850109044,0,Middle,0,0
Male,White,37,2.0,8,Master,45,40,2,115.5,0,98.5,0,Middle,0,0
Male,Asian,46,3.069168207884612,2,Master,5,35,2,87.69168207884613,0,74.69168207884613,0,Senior,0,0
Male,Asian,25,2.864883318893282,19,Master,24,38,2,115.64883318893283,0,117.64883318893283,1,Young,0,0
Male,White,50,4.0,4,Master,16,86,2,136.0,1,119.0,1,Senior,1,1
Male,White,27,3.029300673433196,6,High School,27,92,1,123.79300673433195,1,111.79300673433195,0,Young,1,0
Male,Hispanic,22,3.1851000119025894,11,High School,31,29,1,88.8510001190259,0,93.8510001190259,0,Young,0,0
Male,White,22,3.1769781328141455,6,Bachelor,92,85,0,154.26978132814145,1,132.26978132814145,1,Young,1,1
Female,Hispanic,24,2.5467336791689004,9,PhD,22,56,3,62.46733679168901,0,112.46733679168901,0,Young,0,0
Male,White,22,2.919889186117566,7,Bachelor,15,10,0,77.69889186117567,0,55.69889186117566,0,Young,0,0
Male,Black,22,3.60844895565328,16,PhD,95,89,3,158.0844895565328,1,190.0844895565328,1,Young,1,1
Other,Hispanic,42,2.134096607873923,4,PhD,25,86,3,89.84096607873923,0,114.84096607873923,0,Middle,0,0
Male,Asian,51,3.3556761915070257,14,PhD,32,2,3,86.55676191507025,0,108.55676191507025,0,Senior,0,0
Female,White,53,2.749260105570784,8,PhD,57,47,3,82.49260105570784,0,125.49260105570784,1,Senior,0,0
Male,Asian,54,3.849959489030906,10,Master,47,5,2,92.49959489030906,0,104.49959489030906,0,Senior,0,0
Female,White,43,3.397460883604013,12,Master,82,6,2,113.97460883604013,0,121.97460883604013,1,Middle,0,0
Female,White,51,2.4401160585949806,17,Master,54,43,2,93.90116058594981,0,126.90116058594981,1,Senior,0,0
Male,Other,25,2.9919273917441362,16,High School,40,60,1,121.91927391744136,1,121.91927391744136,1,Young,1,1
Other,Asian,44,3.4267800151322945,8,High School,61,53,1,125.26780015132294,1,117.26780015132294,1,Middle,1,1
Male,Black,46,3.0480229684647293,9,High School,16,50,1,94.4802296846473,0,91.4802296846473,0,Senior,0,0
Male,White,33,3.272560166463802,4,High School,58,85,1,149.22560166463802,1,122.22560166463802,1,Middle,1,1
Female,White,38,3.1903816194679706,10,High School,13,47,1,93.9038161946797,0,91.9038161946797,0,Middle,0,0
Female,White,36,3.633410542958329,14,PhD,81,60,3,146.8341054295833,1,164.8341054295833,1,Middle,1,1
Male,Black,31,3.41978288733297,1,Master,20,96,2,107.1978288733297,0,114.1978288733297,0,Middle,0,0
Male,Asian,56,3.1758958071787196,19,Bachelor,62,39,0,128.2589580717872,1,120.25895807178719,1,Senior,1,1
Male,Black,50,3.2089588691109583,13,Master,45,2,2,94.58958869110958,0,101.58958869110958,0,Senior,0,0
Male,Hispanic,33,2.6585829687084774,4,Bachelor,54,29,0,96.08582968708478,0,76.08582968708478,0,Middle,0,0
Female,White,22,3.9336910052677463,5,High School,61,23,1,88.33691005267747,0,101.33691005267747,0,Young,0,0
Male,White,22,4.0,14,Master,38,66,2,142.0,1,140.0,1,Young,1,1
Male,White,31,3.0348253767242643,3,Bachelor,41,1,0,94.34825376724264,0,57.34825376724264,0,Middle,0,0
Male,White,39,3.2238497354368145,9,Master,47,43,2,132.23849735436815,1,115.23849735436815,0,Middle,1,0
Male,White,23,3.707523471729238,18,Bachelor,27,39,0,128.07523471729237,1,106.07523471729237,0,Young,1,0
Male,Other,29,3.7047348362460633,8,Bachelor,83,18,0,113.54734836246064,0,103.54734836246064,0,Young,0,0
Female,White,43,3.289154978157847,9,Master,5,62,2,96.39154978157848,0,104.39154978157848,0,Middle,0,0
Other,Hispanic,43,2.711915490765731,3,Bachelor,58,23,0,78.6191549076573,0,73.6191549076573,0,Middle,0,0
Female,White,47,4.0,3,PhD,89,49,3,127.0,1,145.0,1,Senior,1,1
Male,Other,47,3.5406171599975,5,High School,69,19,1,114.406171599975,0,99.406171599975,0,Senior,0,0
Female,Black,30,3.310274453447611,7,Bachelor,38,56,0,82.1027445344761,0,94.1027445344761,0,Young,0,0
Female,Hispanic,42,2.8385861849307137,15,PhD,56,49,3,105.88586184930713,0,140.88586184930713,1,Middle,0,0
Female,White,52,3.228977584320586,7,PhD,53,94,3,106.78977584320586,0,149.78977584320586,1,Senior,0,0
Male,Asian,27,2.292776316368726,15,Bachelor,59,57,0,128.92776316368725,1,110.92776316368726,0,Young,1,0
Male,Hispanic,35,3.5704523165255635,5,High School,89,30,1,125.20452316525564,1,115.20452316525564,0,Middle,1,1
Male,White,54,3.692367342875603,16,Master,16,36,2,106.92367342875603,0,114.92367342875603,0,Senior,0,0
Male,White,28,3.314879495971377,0,High School,39,92,1,120.64879495971377,1,108.64879495971377,0,Young,1,0
Male,White,45,2.7198735377905194,18,Bachelor,65,3,0,134.1987353779052,1,97.1987353779052,0,Middle,1,1
Male,Hispanic,30,3.425948793058236,17,Master,84,57,2,158.75948793058237,1,158.75948793058237,1,Young,1,1
Male,Black,32,3.593679023347168,16,Bachelor,53,9,0,111.93679023347168,0,98.93679023347168,0,Middle,0,0
Female,Black,44,2.828381816610953,16,Bachelor,70,62,0,114.28381816610953,0,126.28381816610953,1,Middle,0,1
Male,White,23,3.666996111576893,11,Bachelor,43,35,0,119.66996111576893,1,97.66996111576893,0,Young,1,0
Male,White,36,3.4622587172970882,11,PhD,83,54,3,162.1225871729709,1,155.1225871729709,1,Middle,1,1
Other,Hispanic,56,3.062991843090452,5,Bachelor,66,98,0,102.62991843090452,0,122.62991843090452,1,Senior,0,0
Female,White,57,2.921172210450674,6,Master,56,56,2,84.21172210450675,0,117.21172210450675,1,Senior,0,0
Female,Black,49,3.1105626975759724,7,Bachelor,35,84,0,92.60562697575972,0,104.60562697575972,0,Senior,0,1
Other,Hispanic,25,2.714666116308613,2,Bachelor,56,42,0,70.14666116308614,0,80.14666116308614,0,Young,0,0
Male,White,31,3.3301313649554856,16,Bachelor,42,64,0,155.30131364955486,1,118.30131364955486,1,Middle,1,1
Other,Asian,27,3.4792422603896167,7,Bachelor,43,11,0,78.79242260389617,0,75.79242260389617,0,Young,0,0
Male,White,51,3.7842982963977447,10,Bachelor,61,61,0,130.84298296397745,1,118.84298296397745,1,Senior,1,0
Male,Black,56,3.348724302611975,19,Bachelor,82,23,0,111.98724302611976,0,123.98724302611976,1,Senior,0,0
Male,White,31,3.395658883105268,17,Master,60,1,2,135.45658883105267,1,118.45658883105268,1,Middle,1,1
Male,Asian,53,3.0659961287473214,15,Master,93,46,2,138.1599612874732,1,150.1599612874732,1,Senior,1,1
Male,White,24,2.762948218568664,12,Bachelor,10,55,0,106.12948218568664,0,84.12948218568664,0,Young,0,0
Female,White,47,2.985034014537896,8,Master,76,83,2,137.35034014537896,1,145.35034014537896,1,Senior,1,1
Female,Black,36,3.914035405951244,18,Master,32,15,2,86.64035405951245,0,118.64035405951245,1,Middle,0,0
Female,White,38,3.5170404683764884,6,High School,65,33,1,108.17040468376489,0,106.17040468376489,0,Middle,0,0
Male,Asian,48,3.4036985888221856,16,High School,22,76,1,148.03698588822186,1,125.03698588822186,1,Senior,1,1
Female,White,39,2.2923146051516277,7,Bachelor,48,17,0,81.42314605151628,0,69.42314605151628,0,Middle,0,0
Female,Asian,40,3.3564066583718493,7,Bachelor,19,28,0,79.0640665837185,0,71.0640665837185,0,Middle,0,0
Male,White,33,2.535158696303686,2,High School,93,53,1,139.35158696303685,1,112.35158696303685,0,Middle,1,1
Female,Asian,45,2.5708157028475584,15,High School,14,50,1,95.70815702847558,0,97.70815702847558,0,Middle,0,0
Male,White,26,2.6268236955774595,11,Bachelor,65,13,0,109.2682369557746,0,87.2682369557746,0,Young,0,0
Male,White,45,2.8135832699818506,14,PhD,29,93,3,154.1358326998185,1,147.1358326998185,1,Middle,1,1
Female,White,48,3.6166947449807063,3,Master,88,57,2,126.66694744980705,1,134.66694744980705,1,Senior,1,1
Male,Asian,51,3.313296063088999,6,Bachelor,3,34,0,71.63296063088998,0,63.63296063088999,0,Senior,0,0
Male,White,36,2.728426861011249,10,PhD,63,8,3,119.78426861011249,1,112.78426861011249,0,Middle,1,0
Female,Hispanic,59,2.909629440858265,4,Bachelor,64,36,0,57.09629440858265,0,87.09629440858265,0,Senior,0,0
Female,Hispanic,55,3.4491572102266193,12,Master,7,11,2,37.49157210226619,0,87.49157210226619,0,Senior,0,0
Male,White,48,3.5489035678668275,10,Bachelor,51,84,0,159.98903567866827,1,122.98903567866827,1,Senior,1,1
Male,Black,41,3.266816596594367,4,Bachelor,13,81,0,100.66816596594367,0,87.66816596594367,0,Middle,0,0
Male,White,53,2.6262547924631128,7,High School,57,10,1,85.76254792463112,0,83.76254792463112,0,Senior,0,0
Female,White,25,2.9937369637313584,16,Bachelor,10,26,0,76.93736963731358,0,79.93736963731358,0,Young,0,0
Male,Asian,26,4.0,10,High School,58,87,1,150.5,1,142.5,1,Young,1,1
Male,Asian,29,2.594562983441166,18,Bachelor,23,42,0,112.44562983441166,0,94.44562983441166,0,Young,0,0
Other,Black,43,3.387466434223841,17,High School,87,49,1,133.87466434223842,1,145.87466434223842,1,Middle,1,1
Male,White,28,4.0,9,Bachelor,31,97,0,144.0,1,122.0,1,Young,1,1
Male,White,43,3.063257883347519,4,Master,88,19,2,129.13257883347518,1,112.13257883347518,0,Middle,1,1
Male,White,51,4.0,0,Bachelor,45,12,0,80.5,0,68.5,0,Senior,0,0
Female,Asian,58,2.856157689618356,16,Master,27,46,2,80.06157689618357,0,117.06157689618357,1,Senior,0,0
Male,Black,37,2.2125524844653004,16,Master,15,7,2,78.125524844653,0,85.125524844653,0,Middle,0,0
Male,Asian,36,2.9103610135269036,0,Bachelor,41,68,0,116.60361013526904,0,83.60361013526904,0,Middle,0,0
Female,White,26,2.821147499313697,0,Bachelor,15,70,0,67.71147499313696,0,70.71147499313696,0,Young,0,0
Male,White,24,2.3649109037918867,8,PhD,99,63,3,142.64910903791886,1,150.64910903791886,1,Young,1,1
Male,White,44,2.9912755154723407,3,High School,11,43,1,99.91275515472341,0,72.91275515472341,0,Middle,0,0
Male,White,31,3.6954980898624754,8,Master,75,11,2,132.95498089862474,1,115.95498089862475,1,Middle,1,1
Male,White,26,2.9029399057275493,13,Bachelor,61,3,0,109.0293990572755,0,87.0293990572755,0,Young,0,0
Male,Hispanic,44,3.011998421468513,14,Bachelor,33,39,0,114.11998421468513,0,94.11998421468513,0,Middle,0,0
Male,Hispanic,36,3.8852543265541173,15,Bachelor,37,18,0,116.35254326554117,0,96.35254326554117,0,Middle,0,0
Male,Black,39,2.8258645010129677,15,Bachelor,83,53,0,139.25864501012967,1,126.25864501012967,1,Middle,1,1
Male,White,46,3.509463806797619,12,Master,46,0,2,119.09463806797619,1,102.09463806797619,0,Senior,1,0
Female,White,29,2.3462835447755586,13,Master,78,12,2,91.4628354477556,0,114.4628354477556,0,Young,0,0
Other,Hispanic,52,2.7169289856050822,8,PhD,21,49,3,58.169289856050824,0,108.16928985605082,0,Senior,0,0
Female,White,42,3.0932844674008795,8,Bachelor,79,52,0,124.43284467400879,1,112.43284467400879,0,Middle,1,1
Female,Hispanic,23,3.804559904975298,3,Bachelor,87,41,0,88.04559904975298,0,108.04559904975298,0,Young,0,0
Male,White,43,2.7437299912897135,9,High School,2,24,1,95.43729991289713,0,68.43729991289713,0,Middle,0,0
Other,White,29,2.7377200858979167,2,PhD,0,43,3,59.877200858979165,0,82.87720085897917,0,Young,0,0
Male,Hispanic,44,3.3361762437959817,8,Bachelor,52,97,0,143.8617624379598,1,123.86176243795981,1,Middle,1,1
Other,White,53,3.4164432473202244,18,Bachelor,63,98,0,147.66443247320225,1,150.66443247320225,1,Senior,1,1
Other,Black,29,2.682201012610037,15,PhD,43,60,3,91.32201012610037,0,138.32201012610037,1,Young,0,1
Female,Black,25,2.9390521311958797,15,Bachelor,46,80,0,95.39052131195879,0,122.39052131195879,1,Young,0,1
Other,White,51,3.7433304139254915,16,Bachelor,37,89,0,129.43330413925491,1,132.43330413925491,1,Senior,1,1
Female,White,40,2.6099954563263235,17,Bachelor,62,20,0,113.09995456326324,0,101.09995456326324,0,Middle,0,0
Male,Asian,44,3.3707383695235396,9,Bachelor,80,50,0,149.7073836952354,1,116.7073836952354,1,Middle,1,1
Male,Asian,39,2.941233255543403,18,PhD,40,75,3,155.91233255543403,1,152.91233255543403,1,Middle,1,1
Female,White,50,3.9012907085215343,14,Bachelor,20,79,0,128.51290708521535,1,116.51290708521535,1,Senior,1,1
Male,Hispanic,44,3.4902098782336797,14,Bachelor,44,51,0,130.4020987823368,1,110.4020987823368,0,Middle,1,1
Female,White,54,3.640281447153834,10,High School,12,62,1,80.40281447153833,0,103.40281447153833,0,Senior,0,0
Other,White,39,2.9312079724060203,7,Bachelor,65,83,0,139.3120797240602,1,117.3120797240602,1,Middle,1,1
Male,White,54,3.6122575780092983,15,Bachelor,65,53,0,137.12257578009297,1,125.12257578009297,1,Senior,1,1
Female,White,28,3.5992385052226235,9,High School,42,9,1,76.49238505222624,0,89.49238505222624,0,Young,0,0
Female,White,49,3.4597444370740065,8,Bachelor,61,86,0,136.09744437074005,1,124.09744437074006,1,Senior,1,1
Female,Other,22,3.0586953662543874,14,Bachelor,88,93,0,134.08695366254386,1,149.08695366254386,1,Young,1,1
Other,White,55,3.2813026725250194,4,Master,91,58,2,112.3130267252502,0,135.3130267252502,1,Senior,0,0
Male,White,40,2.273645232567361,19,High School,47,7,1,124.73645232567361,1,97.73645232567361,0,Middle,1,0
Other,White,52,4.0,1,Master,25,50,2,76.5,0,99.5,0,Senior,0,0
Female,Asian,34,2.898038703128142,15,Bachelor,98,4,0,117.98038703128142,0,109.98038703128142,0,Middle,0,0
Male,Hispanic,45,3.0325746351944107,17,Bachelor,91,75,0,167.3257463519441,1,147.3257463519441,1,Middle,1,1
Male,White,26,2.5411007337902998,15,PhD,60,41,3,127.91100733790302,1,135.91100733790302,1,Young,1,0
Female,White,44,3.536447433149573,4,Bachelor,61,77,0,124.36447433149573,1,112.36447433149573,0,Middle,1,1
Male,White,40,3.464605021955517,0,Bachelor,96,11,0,125.14605021955518,1,88.14605021955518,0,Middle,1,1
Female,White,22,3.052241853372241,18,Bachelor,81,23,0,115.5224185337224,0,118.5224185337224,1,Young,0,0
Female,White,54,2.0326637758421455,9,Bachelor,13,44,0,53.826637758421455,0,66.82663775842146,0,Senior,0,0
Male,White,54,2.8442222529852517,12,Bachelor,53,52,0,116.94222252985253,0,104.94222252985251,0,Senior,0,0
Female,White,53,3.4300113493971587,10,High School,40,52,1,87.3001134939716,0,110.3001134939716,0,Senior,0,0
Female,Black,49,3.3257108037023233,14,Master,59,16,2,86.75710803702323,0,118.75710803702323,1,Senior,0,0
Male,White,58,3.1768992644455176,1,Bachelor,8,64,0,81.76899264445518,0,69.76899264445518,0,Senior,0,0
